# code name : Parallel Tempering for 2D Ferromagnetic Ising Model
# author : Andrew Noble
# version : v0.1
# inspired by : Prof. Helmut Katzgraber

# system size : 20
# number of spins : 400
# space dimension : 2
# lattice coordination number : 4
# process ID : 12523
# hostname : Andrews-MacBook-Pro-4.local
# job start : Sun Mar  1 23:14:55 2020

# temperature set
# | 0.10
# | 0.13
# | 0.16
# | 0.20
# | 0.25
# | 0.32
# | 0.40
# | 0.50
# | 0.63
# | 0.79
# | 1.00
# | 1.26
# | 1.58
# | 2.00
# | 2.51
# | 3.16
# | 3.98
# | 5.01
# | 6.31
# | 7.94
# | 10.00

# T MCS <energy> <m>
2.0000 842000 -1.7800 0.9350
2.5100 842000 -0.9800 0.2950
3.1600 842000 -0.6700 0.1200
3.9800 842000 -0.5400 0.0800
5.0100 842000 -0.5400 0.2000
6.3100 842000 -0.3600 0.0150
7.9400 842000 -0.2100 0.0250
10.0000 842000 -0.1600 0.0300

0.1000 843000 -2.0000 1.0000
0.1300 843000 -2.0000 1.0000
0.1600 843000 -2.0000 1.0000
0.2000 843000 -2.0000 1.0000
0.2500 843000 -2.0000 1.0000
0.3200 843000 -2.0000 1.0000
0.4000 843000 -2.0000 1.0000
0.5000 843000 -2.0000 1.0000
0.6300 843000 -2.0000 1.0000
0.7900 843000 -2.0000 1.0000
1.0000 843000 -2.0000 1.0000
1.2600 843000 -2.0000 1.0000
1.5800 843000 -2.0000 1.0000
2.0000 843000 -1.7800 0.9400
2.5100 843000 -1.0000 0.1550
3.1600 843000 -0.8400 0.0250
3.9800 843000 -0.5700 0.0950
5.0100 843000 -0.4300 0.0000
6.3100 843000 -0.2000 0.0300
7.9400 843000 -0.2800 0.0450
10.0000 843000 -0.1600 0.0450

0.1000 844000 -2.0000 1.0000
0.1300 844000 -2.0000 1.0000
0.1600 844000 -2.0000 1.0000
0.2000 844000 -2.0000 1.0000
0.2500 844000 -2.0000 1.0000
0.3200 844000 -2.0000 1.0000
0.4000 844000 -2.0000 1.0000
0.5000 844000 -2.0000 1.0000
0.6300 844000 -2.0000 1.0000
0.7900 844000 -2.0000 1.0000
1.0000 844000 -2.0000 1.0000
1.2600 844000 -1.9800 0.9950
1.5800 844000 -1.9200 0.9750
2.0000 844000 -1.7600 0.9200
2.5100 844000 -1.2300 0.0350
3.1600 844000 -0.6100 0.0100
3.9800 844000 -0.4900 0.1950
5.0100 844000 -0.3400 0.0100
6.3100 844000 -0.3700 0.0150
7.9400 844000 -0.1700 0.0050
10.0000 844000 -0.2100 0.1100

0.1000 845000 -2.0000 1.0000
0.1300 845000 -2.0000 1.0000
0.1600 845000 -2.0000 1.0000
0.2000 845000 -2.0000 1.0000
0.2500 845000 -2.0000 1.0000
0.3200 845000 -2.0000 1.0000
0.4000 845000 -2.0000 1.0000
0.5000 845000 -2.0000 1.0000
0.6300 845000 -2.0000 1.0000
0.7900 845000 -2.0000 1.0000
1.0000 845000 -2.0000 1.0000
1.2600 845000 -2.0000 1.0000
1.5800 845000 -1.9200 0.9800
2.0000 845000 -1.8000 0.9350
2.5100 845000 -0.9900 0.0300
3.1600 845000 -0.7600 0.1400
3.9800 845000 -0.5900 0.0000
5.0100 845000 -0.4400 0.1450
6.3100 845000 -0.3000 0.0500
7.9400 845000 -0.3700 0.0000
10.0000 845000 -0.3000 0.0450

0.1000 846000 -2.0000 1.0000
0.1300 846000 -2.0000 1.0000
0.1600 846000 -2.0000 1.0000
0.2000 846000 -2.0000 1.0000
0.2500 846000 -2.0000 1.0000
0.3200 846000 -2.0000 1.0000
0.4000 846000 -2.0000 1.0000
0.5000 846000 -2.0000 1.0000
0.6300 846000 -2.0000 1.0000
0.7900 846000 -2.0000 1.0000
1.0000 846000 -2.0000 1.0000
1.2600 846000 -2.0000 1.0000
1.5800 846000 -1.8600 0.9400
2.0000 846000 -1.9400 0.9850
2.5100 846000 -1.1700 0.6000
3.1600 846000 -0.8200 0.0150
3.9800 846000 -0.6600 0.0650
5.0100 846000 -0.4900 0.1250
6.3100 846000 -0.3300 0.0000
7.9400 846000 -0.3000 0.0800
10.0000 846000 -0.1600 0.1050

0.1000 847000 -2.0000 1.0000
0.1300 847000 -2.0000 1.0000
0.1600 847000 -2.0000 1.0000
0.2000 847000 -2.0000 1.0000
0.2500 847000 -2.0000 1.0000
0.3200 847000 -2.0000 1.0000
0.4000 847000 -2.0000 1.0000
0.5000 847000 -2.0000 1.0000
0.6300 847000 -2.0000 1.0000
0.7900 847000 -2.0000 1.0000
1.0000 847000 -2.0000 1.0000
1.2600 847000 -1.9800 0.9950
1.5800 847000 -1.9000 0.9750
2.0000 847000 -1.6100 0.8650
2.5100 847000 -1.2500 0.0800
3.1600 847000 -0.5300 0.1550
3.9800 847000 -0.5100 0.0550
5.0100 847000 -0.3600 0.0100
6.3100 847000 -0.3800 0.0350
7.9400 847000 -0.3400 0.0250
10.0000 847000 -0.4600 0.0100

0.1000 848000 -2.0000 1.0000
0.1300 848000 -2.0000 1.0000
0.1600 848000 -2.0000 1.0000
0.2000 848000 -2.0000 1.0000
0.2500 848000 -2.0000 1.0000
0.3200 848000 -2.0000 1.0000
0.4000 848000 -2.0000 1.0000
0.5000 848000 -2.0000 1.0000
0.6300 848000 -2.0000 1.0000
0.7900 848000 -2.0000 1.0000
1.0000 848000 -2.0000 1.0000
1.2600 848000 -2.0000 1.0000
1.5800 848000 -1.9800 0.9950
2.0000 848000 -1.8400 0.9500
2.5100 848000 -1.0800 0.2550
3.1600 848000 -0.9200 0.0250
3.9800 848000 -0.5300 0.0700
5.0100 848000 -0.3200 0.0800
6.3100 848000 -0.3600 0.1100
7.9400 848000 -0.3100 0.0200
10.0000 848000 -0.1700 0.0050

0.1000 849000 -2.0000 1.0000
0.1300 849000 -2.0000 1.0000
0.1600 849000 -2.0000 1.0000
0.2000 849000 -2.0000 1.0000
0.2500 849000 -2.0000 1.0000
0.3200 849000 -2.0000 1.0000
0.4000 849000 -2.0000 1.0000
0.5000 849000 -2.0000 1.0000
0.6300 849000 -2.0000 1.0000
0.7900 849000 -2.0000 1.0000
1.0000 849000 -1.9800 0.9950
1.2600 849000 -2.0000 1.0000
1.5800 849000 -1.9600 0.9900
2.0000 849000 -1.7200 0.9100
2.5100 849000 -1.1100 0.0450
3.1600 849000 -0.7700 0.1550
3.9800 849000 -0.7300 0.0900
5.0100 849000 -0.4600 0.0850
6.3100 849000 -0.3600 0.0000
7.9400 849000 -0.3300 0.0600
10.0000 849000 -0.0700 0.0350

0.1000 850000 -2.0000 1.0000
0.1300 850000 -2.0000 1.0000
0.1600 850000 -2.0000 1.0000
0.2000 850000 -2.0000 1.0000
0.2500 850000 -2.0000 1.0000
0.3200 850000 -2.0000 1.0000
0.4000 850000 -2.0000 1.0000
0.5000 850000 -2.0000 1.0000
0.6300 850000 -2.0000 1.0000
0.7900 850000 -2.0000 1.0000
1.0000 850000 -2.0000 1.0000
1.2600 850000 -1.9800 0.9950
1.5800 850000 -1.9800 0.9950
2.0000 850000 -1.7200 0.9100
2.5100 850000 -1.1900 0.6300
3.1600 850000 -0.6900 0.1400
3.9800 850000 -0.4700 0.0650
5.0100 850000 -0.4500 0.0350
6.3100 850000 -0.4700 0.0250
7.9400 850000 -0.2700 0.0400
10.0000 850000 -0.1400 0.0400

0.1000 851000 -2.0000 1.0000
0.1300 851000 -2.0000 1.0000
0.1600 851000 -2.0000 1.0000
0.2000 851000 -2.0000 1.0000
0.2500 851000 -2.0000 1.0000
0.3200 851000 -2.0000 1.0000
0.4000 851000 -2.0000 1.0000
0.5000 851000 -2.0000 1.0000
0.6300 851000 -2.0000 1.0000
0.7900 851000 -2.0000 1.0000
1.0000 851000 -2.0000 1.0000
1.2600 851000 -2.0000 1.0000
1.5800 851000 -1.9800 0.9950
2.0000 851000 -1.8300 0.9500
2.5100 851000 -1.2100 0.6150
3.1600 851000 -0.6800 0.0300
3.9800 851000 -0.5000 0.0100
5.0100 851000 -0.6000 0.0000
6.3100 851000 -0.3900 0.0050
7.9400 851000 -0.2700 0.0100
10.0000 851000 -0.1700 0.1200

0.1000 852000 -2.0000 1.0000
0.1300 852000 -2.0000 1.0000
0.1600 852000 -2.0000 1.0000
0.2000 852000 -2.0000 1.0000
0.2500 852000 -2.0000 1.0000
0.3200 852000 -2.0000 1.0000
0.4000 852000 -2.0000 1.0000
0.5000 852000 -2.0000 1.0000
0.6300 852000 -2.0000 1.0000
0.7900 852000 -2.0000 1.0000
1.0000 852000 -2.0000 1.0000
1.2600 852000 -2.0000 1.0000
1.5800 852000 -1.9800 0.9950
2.0000 852000 -1.7000 0.9050
2.5100 852000 -1.2200 0.3350
3.1600 852000 -0.8400 0.0950
3.9800 852000 -0.5900 0.1700
5.0100 852000 -0.4800 0.0850
6.3100 852000 -0.2900 0.0100
7.9400 852000 -0.2600 0.0050
10.0000 852000 -0.1400 0.0250

0.1000 853000 -2.0000 1.0000
0.1300 853000 -2.0000 1.0000
0.1600 853000 -2.0000 1.0000
0.2000 853000 -2.0000 1.0000
0.2500 853000 -2.0000 1.0000
0.3200 853000 -2.0000 1.0000
0.4000 853000 -2.0000 1.0000
0.5000 853000 -2.0000 1.0000
0.6300 853000 -2.0000 1.0000
0.7900 853000 -2.0000 1.0000
1.0000 853000 -2.0000 1.0000
1.2600 853000 -1.9800 0.9950
1.5800 853000 -1.9700 0.9900
2.0000 853000 -1.8400 0.9550
2.5100 853000 -1.1000 0.1700
3.1600 853000 -0.8200 0.1250
3.9800 853000 -0.5000 0.1400
5.0100 853000 -0.4900 0.0600
6.3100 853000 -0.3500 0.1050
7.9400 853000 -0.1200 0.0600
10.0000 853000 -0.2300 0.0050

0.1000 854000 -2.0000 1.0000
0.1300 854000 -2.0000 1.0000
0.1600 854000 -2.0000 1.0000
0.2000 854000 -2.0000 1.0000
0.2500 854000 -2.0000 1.0000
0.3200 854000 -2.0000 1.0000
0.4000 854000 -2.0000 1.0000
0.5000 854000 -2.0000 1.0000
0.6300 854000 -2.0000 1.0000
0.7900 854000 -2.0000 1.0000
1.0000 854000 -2.0000 1.0000
1.2600 854000 -2.0000 1.0000
1.5800 854000 -1.9800 0.9950
2.0000 854000 -1.8300 0.9450
2.5100 854000 -0.9500 0.1600
3.1600 854000 -0.6800 0.0550
3.9800 854000 -0.5800 0.1400
5.0100 854000 -0.4900 0.0600
6.3100 854000 -0.3000 0.0350
7.9400 854000 -0.2100 0.0250
10.0000 854000 -0.2300 0.0450

0.1000 855000 -2.0000 1.0000
0.1300 855000 -2.0000 1.0000
0.1600 855000 -2.0000 1.0000
0.2000 855000 -2.0000 1.0000
0.2500 855000 -2.0000 1.0000
0.3200 855000 -2.0000 1.0000
0.4000 855000 -2.0000 1.0000
0.5000 855000 -2.0000 1.0000
0.6300 855000 -2.0000 1.0000
0.7900 855000 -2.0000 1.0000
1.0000 855000 -2.0000 1.0000
1.2600 855000 -2.0000 1.0000
1.5800 855000 -2.0000 1.0000
2.0000 855000 -1.6800 0.8950
2.5100 855000 -0.9900 0.2400
3.1600 855000 -0.7000 0.0450
3.9800 855000 -0.5000 0.0350
5.0100 855000 -0.4500 0.0150
6.3100 855000 -0.4300 0.0300
7.9400 855000 -0.2400 0.0650
10.0000 855000 -0.1800 0.0700

0.1000 856000 -2.0000 1.0000
0.1300 856000 -2.0000 1.0000
0.1600 856000 -2.0000 1.0000
0.2000 856000 -2.0000 1.0000
0.2500 856000 -2.0000 1.0000
0.3200 856000 -2.0000 1.0000
0.4000 856000 -2.0000 1.0000
0.5000 856000 -2.0000 1.0000
0.6300 856000 -2.0000 1.0000
0.7900 856000 -2.0000 1.0000
1.0000 856000 -2.0000 1.0000
1.2600 856000 -1.9700 0.9900
1.5800 856000 -1.9300 0.9800
2.0000 856000 -1.6200 0.8300
2.5100 856000 -1.0800 0.0000
3.1600 856000 -0.7400 0.1950
3.9800 856000 -0.5100 0.0700
5.0100 856000 -0.4000 0.1750
6.3100 856000 -0.3700 0.2050
7.9400 856000 -0.2600 0.0150
10.0000 856000 -0.0600 0.0600

0.1000 857000 -2.0000 1.0000
0.1300 857000 -2.0000 1.0000
0.1600 857000 -2.0000 1.0000
0.2000 857000 -2.0000 1.0000
0.2500 857000 -2.0000 1.0000
0.3200 857000 -2.0000 1.0000
0.4000 857000 -2.0000 1.0000
0.5000 857000 -2.0000 1.0000
0.6300 857000 -2.0000 1.0000
0.7900 857000 -2.0000 1.0000
1.0000 857000 -2.0000 1.0000
1.2600 857000 -2.0000 1.0000
1.5800 857000 -1.9000 0.9700
2.0000 857000 -1.8800 0.9550
2.5100 857000 -1.3700 0.5900
3.1600 857000 -0.7500 0.2200
3.9800 857000 -0.6800 0.1000
5.0100 857000 -0.3900 0.1300
6.3100 857000 -0.2200 0.0750
7.9400 857000 -0.3300 0.0000
10.0000 857000 -0.0800 0.1150

0.1000 858000 -2.0000 1.0000
0.1300 858000 -2.0000 1.0000
0.1600 858000 -2.0000 1.0000
0.2000 858000 -2.0000 1.0000
0.2500 858000 -2.0000 1.0000
0.3200 858000 -2.0000 1.0000
0.4000 858000 -2.0000 1.0000
0.5000 858000 -2.0000 1.0000
0.6300 858000 -2.0000 1.0000
0.7900 858000 -2.0000 1.0000
1.0000 858000 -2.0000 1.0000
1.2600 858000 -2.0000 1.0000
1.5800 858000 -1.9400 0.9850
2.0000 858000 -1.7700 0.9200
2.5100 858000 -1.0000 0.0900
3.1600 858000 -0.8200 0.0700
3.9800 858000 -0.5800 0.0750
5.0100 858000 -0.5100 0.1950
6.3100 858000 -0.3900 0.0250
7.9400 858000 -0.3500 0.0350
10.0000 858000 -0.2700 0.1700

0.1000 859000 -2.0000 1.0000
0.1300 859000 -2.0000 1.0000
0.1600 859000 -2.0000 1.0000
0.2000 859000 -2.0000 1.0000
0.2500 859000 -2.0000 1.0000
0.3200 859000 -2.0000 1.0000
0.4000 859000 -2.0000 1.0000
0.5000 859000 -2.0000 1.0000
0.6300 859000 -2.0000 1.0000
0.7900 859000 -2.0000 1.0000
1.0000 859000 -2.0000 1.0000
1.2600 859000 -2.0000 1.0000
1.5800 859000 -1.9200 0.9800
2.0000 859000 -1.8900 0.9650
2.5100 859000 -1.1200 0.4100
3.1600 859000 -0.8200 0.0650
3.9800 859000 -0.5400 0.0050
5.0100 859000 -0.5000 0.1000
6.3100 859000 -0.3300 0.0300
7.9400 859000 -0.2300 0.0450
10.0000 859000 -0.2800 0.0550

0.1000 860000 -2.0000 1.0000
0.1300 860000 -2.0000 1.0000
0.1600 860000 -2.0000 1.0000
0.2000 860000 -2.0000 1.0000
0.2500 860000 -2.0000 1.0000
0.3200 860000 -2.0000 1.0000
0.4000 860000 -2.0000 1.0000
0.5000 860000 -2.0000 1.0000
0.6300 860000 -2.0000 1.0000
0.7900 860000 -2.0000 1.0000
1.0000 860000 -2.0000 1.0000
1.2600 860000 -1.9600 0.9900
1.5800 860000 -1.9400 0.9850
2.0000 860000 -1.7200 0.8850
2.5100 860000 -0.8300 0.0550
3.1600 860000 -0.6000 0.0150
3.9800 860000 -0.6400 0.0650
5.0100 860000 -0.3400 0.1600
6.3100 860000 -0.3600 0.1450
7.9400 860000 -0.2000 0.0300
10.0000 860000 -0.1000 0.0250

0.1000 861000 -2.0000 1.0000
0.1300 861000 -2.0000 1.0000
0.1600 861000 -2.0000 1.0000
0.2000 861000 -2.0000 1.0000
0.2500 861000 -2.0000 1.0000
0.3200 861000 -2.0000 1.0000
0.4000 861000 -2.0000 1.0000
0.5000 861000 -2.0000 1.0000
0.6300 861000 -2.0000 1.0000
0.7900 861000 -2.0000 1.0000
1.0000 861000 -2.0000 1.0000
1.2600 861000 -2.0000 1.0000
1.5800 861000 -1.9000 0.9700
2.0000 861000 -1.9200 0.9800
2.5100 861000 -1.1100 0.3150
3.1600 861000 -0.8000 0.0900
3.9800 861000 -0.6600 0.1300
5.0100 861000 -0.3500 0.0100
6.3100 861000 -0.3600 0.0300
7.9400 861000 -0.2700 0.1400
10.0000 861000 -0.1900 0.0900

0.1000 862000 -2.0000 1.0000
0.1300 862000 -2.0000 1.0000
0.1600 862000 -2.0000 1.0000
0.2000 862000 -2.0000 1.0000
0.2500 862000 -2.0000 1.0000
0.3200 862000 -2.0000 1.0000
0.4000 862000 -2.0000 1.0000
0.5000 862000 -2.0000 1.0000
0.6300 862000 -2.0000 1.0000
0.7900 862000 -2.0000 1.0000
1.0000 862000 -1.9800 0.9950
1.2600 862000 -1.9800 0.9950
1.5800 862000 -1.9600 0.9900
2.0000 862000 -1.7000 0.9050
2.5100 862000 -1.1900 0.5350
3.1600 862000 -0.6800 0.1200
3.9800 862000 -0.6000 0.1100
5.0100 862000 -0.5700 0.1650
6.3100 862000 -0.2700 0.0950
7.9400 862000 -0.2600 0.0300
10.0000 862000 -0.2400 0.0850

0.1000 863000 -2.0000 1.0000
0.1300 863000 -2.0000 1.0000
0.1600 863000 -2.0000 1.0000
0.2000 863000 -2.0000 1.0000
0.2500 863000 -2.0000 1.0000
0.3200 863000 -2.0000 1.0000
0.4000 863000 -2.0000 1.0000
0.5000 863000 -2.0000 1.0000
0.6300 863000 -2.0000 1.0000
0.7900 863000 -2.0000 1.0000
1.0000 863000 -1.9800 0.9950
1.2600 863000 -2.0000 1.0000
1.5800 863000 -1.8800 0.9600
2.0000 863000 -1.9000 0.9750
2.5100 863000 -1.1000 0.1100
3.1600 863000 -0.7000 0.1400
3.9800 863000 -0.5000 0.0800
5.0100 863000 -0.4800 0.1350
6.3100 863000 -0.3500 0.1650
7.9400 863000 -0.2500 0.0200
10.0000 863000 -0.3200 0.0500

0.1000 864000 -2.0000 1.0000
0.1300 864000 -2.0000 1.0000
0.1600 864000 -2.0000 1.0000
0.2000 864000 -2.0000 1.0000
0.2500 864000 -2.0000 1.0000
0.3200 864000 -2.0000 1.0000
0.4000 864000 -2.0000 1.0000
0.5000 864000 -2.0000 1.0000
0.6300 864000 -2.0000 1.0000
0.7900 864000 -2.0000 1.0000
1.0000 864000 -2.0000 1.0000
1.2600 864000 -2.0000 1.0000
1.5800 864000 -1.9600 0.9900
2.0000 864000 -1.6100 0.8450
2.5100 864000 -1.3200 0.5650
3.1600 864000 -0.7100 0.0400
3.9800 864000 -0.6400 0.0750
5.0100 864000 -0.4500 0.0250
6.3100 864000 -0.2900 0.1800
7.9400 864000 -0.3200 0.0100
10.0000 864000 -0.3700 0.0750

0.1000 865000 -2.0000 1.0000
0.1300 865000 -2.0000 1.0000
0.1600 865000 -2.0000 1.0000
0.2000 865000 -2.0000 1.0000
0.2500 865000 -2.0000 1.0000
0.3200 865000 -2.0000 1.0000
0.4000 865000 -2.0000 1.0000
0.5000 865000 -2.0000 1.0000
0.6300 865000 -2.0000 1.0000
0.7900 865000 -2.0000 1.0000
1.0000 865000 -2.0000 1.0000
1.2600 865000 -2.0000 1.0000
1.5800 865000 -1.8700 0.9650
2.0000 865000 -1.8200 0.9500
2.5100 865000 -0.9500 0.1100
3.1600 865000 -0.7300 0.0400
3.9800 865000 -0.5400 0.1750
5.0100 865000 -0.6000 0.2050
6.3100 865000 -0.2100 0.1100
7.9400 865000 -0.2200 0.0050
10.0000 865000 -0.3000 0.0550

0.1000 866000 -2.0000 1.0000
0.1300 866000 -2.0000 1.0000
0.1600 866000 -2.0000 1.0000
0.2000 866000 -2.0000 1.0000
0.2500 866000 -2.0000 1.0000
0.3200 866000 -2.0000 1.0000
0.4000 866000 -2.0000 1.0000
0.5000 866000 -2.0000 1.0000
0.6300 866000 -2.0000 1.0000
0.7900 866000 -2.0000 1.0000
1.0000 866000 -2.0000 1.0000
1.2600 866000 -2.0000 1.0000
1.5800 866000 -1.8800 0.9600
2.0000 866000 -1.7000 0.9150
2.5100 866000 -1.2700 0.4200
3.1600 866000 -0.6900 0.0050
3.9800 866000 -0.6800 0.1650
5.0100 866000 -0.5200 0.0200
6.3100 866000 -0.3900 0.1100
7.9400 866000 -0.2700 0.0300
10.0000 866000 -0.1800 0.0150

0.1000 867000 -2.0000 1.0000
0.1300 867000 -2.0000 1.0000
0.1600 867000 -2.0000 1.0000
0.2000 867000 -2.0000 1.0000
0.2500 867000 -2.0000 1.0000
0.3200 867000 -2.0000 1.0000
0.4000 867000 -2.0000 1.0000
0.5000 867000 -2.0000 1.0000
0.6300 867000 -2.0000 1.0000
0.7900 867000 -2.0000 1.0000
1.0000 867000 -2.0000 1.0000
1.2600 867000 -1.9400 0.9850
1.5800 867000 -1.8900 0.9700
2.0000 867000 -1.7200 0.9100
2.5100 867000 -1.0100 0.0600
3.1600 867000 -0.6700 0.0650
3.9800 867000 -0.5200 0.0350
5.0100 867000 -0.4800 0.1550
6.3100 867000 -0.3000 0.0150
7.9400 867000 -0.2900 0.0500
10.0000 867000 -0.1800 0.0750

0.1000 868000 -2.0000 1.0000
0.1300 868000 -2.0000 1.0000
0.1600 868000 -2.0000 1.0000
0.2000 868000 -2.0000 1.0000
0.2500 868000 -2.0000 1.0000
0.3200 868000 -2.0000 1.0000
0.4000 868000 -2.0000 1.0000
0.5000 868000 -2.0000 1.0000
0.6300 868000 -2.0000 1.0000
0.7900 868000 -2.0000 1.0000
1.0000 868000 -2.0000 1.0000
1.2600 868000 -2.0000 1.0000
1.5800 868000 -1.9400 0.9850
2.0000 868000 -1.7400 0.9100
2.5100 868000 -1.1700 0.5350
3.1600 868000 -0.8000 0.2550
3.9800 868000 -0.5000 0.0600
5.0100 868000 -0.4200 0.1400
6.3100 868000 -0.3600 0.1300
7.9400 868000 -0.2100 0.0300
10.0000 868000 -0.1500 0.0400

0.1000 869000 -2.0000 1.0000
0.1300 869000 -2.0000 1.0000
0.1600 869000 -2.0000 1.0000
0.2000 869000 -2.0000 1.0000
0.2500 869000 -2.0000 1.0000
0.3200 869000 -2.0000 1.0000
0.4000 869000 -2.0000 1.0000
0.5000 869000 -2.0000 1.0000
0.6300 869000 -2.0000 1.0000
0.7900 869000 -2.0000 1.0000
1.0000 869000 -1.9800 0.9950
1.2600 869000 -1.9800 0.9950
1.5800 869000 -1.8800 0.9650
2.0000 869000 -1.7300 0.9000
2.5100 869000 -1.1100 0.2650
3.1600 869000 -0.8900 0.0450
3.9800 869000 -0.5100 0.1550
5.0100 869000 -0.3200 0.1050
6.3100 869000 -0.2700 0.1450
7.9400 869000 -0.3700 0.0600
10.0000 869000 -0.2300 0.0600

0.1000 870000 -2.0000 1.0000
0.1300 870000 -2.0000 1.0000
0.1600 870000 -2.0000 1.0000
0.2000 870000 -2.0000 1.0000
0.2500 870000 -2.0000 1.0000
0.3200 870000 -2.0000 1.0000
0.4000 870000 -2.0000 1.0000
0.5000 870000 -2.0000 1.0000
0.6300 870000 -2.0000 1.0000
0.7900 870000 -2.0000 1.0000
1.0000 870000 -2.0000 1.0000
1.2600 870000 -1.9200 0.9800
1.5800 870000 -1.9600 0.9900
2.0000 870000 -1.6800 0.9050
2.5100 870000 -1.2300 0.5050
3.1600 870000 -0.7500 0.1450
3.9800 870000 -0.6100 0.1700
5.0100 870000 -0.5000 0.0300
6.3100 870000 -0.3900 0.0250
7.9400 870000 -0.2800 0.0800
10.0000 870000 -0.2400 0.0650

0.1000 871000 -2.0000 1.0000
0.1300 871000 -2.0000 1.0000
0.1600 871000 -2.0000 1.0000
0.2000 871000 -2.0000 1.0000
0.2500 871000 -2.0000 1.0000
0.3200 871000 -2.0000 1.0000
0.4000 871000 -2.0000 1.0000
0.5000 871000 -2.0000 1.0000
0.6300 871000 -2.0000 1.0000
0.7900 871000 -2.0000 1.0000
1.0000 871000 -2.0000 1.0000
1.2600 871000 -2.0000 1.0000
1.5800 871000 -1.9400 0.9850
2.0000 871000 -1.6700 0.8800
2.5100 871000 -1.2200 0.3500
3.1600 871000 -0.7500 0.2800
3.9800 871000 -0.4800 0.0650
5.0100 871000 -0.4500 0.0150
6.3100 871000 -0.4700 0.0500
7.9400 871000 -0.2800 0.0300
10.0000 871000 -0.1600 0.0350

0.1000 872000 -2.0000 1.0000
0.1300 872000 -2.0000 1.0000
0.1600 872000 -2.0000 1.0000
0.2000 872000 -2.0000 1.0000
0.2500 872000 -2.0000 1.0000
0.3200 872000 -2.0000 1.0000
0.4000 872000 -2.0000 1.0000
0.5000 872000 -2.0000 1.0000
0.6300 872000 -2.0000 1.0000
0.7900 872000 -2.0000 1.0000
1.0000 872000 -2.0000 1.0000
1.2600 872000 -1.9800 0.9950
1.5800 872000 -1.8800 0.9650
2.0000 872000 -1.7800 0.9150
2.5100 872000 -1.3100 0.6650
3.1600 872000 -0.7200 0.1550
3.9800 872000 -0.5400 0.0750
5.0100 872000 -0.4300 0.1550
6.3100 872000 -0.2800 0.0300
7.9400 872000 -0.1400 0.0150
10.0000 872000 -0.1200 0.0750

0.1000 873000 -2.0000 1.0000
0.1300 873000 -2.0000 1.0000
0.1600 873000 -2.0000 1.0000
0.2000 873000 -2.0000 1.0000
0.2500 873000 -2.0000 1.0000
0.3200 873000 -2.0000 1.0000
0.4000 873000 -2.0000 1.0000
0.5000 873000 -2.0000 1.0000
0.6300 873000 -2.0000 1.0000
0.7900 873000 -2.0000 1.0000
1.0000 873000 -2.0000 1.0000
1.2600 873000 -1.9800 0.9950
1.5800 873000 -1.9400 0.9850
2.0000 873000 -1.7800 0.9150
2.5100 873000 -1.2200 0.2800
3.1600 873000 -0.7900 0.0400
3.9800 873000 -0.4500 0.0300
5.0100 873000 -0.4900 0.0400
6.3100 873000 -0.3500 0.0500
7.9400 873000 -0.2800 0.0400
10.0000 873000 -0.2600 0.0100

0.1000 874000 -2.0000 1.0000
0.1300 874000 -2.0000 1.0000
0.1600 874000 -2.0000 1.0000
0.2000 874000 -2.0000 1.0000
0.2500 874000 -2.0000 1.0000
0.3200 874000 -2.0000 1.0000
0.4000 874000 -2.0000 1.0000
0.5000 874000 -2.0000 1.0000
0.6300 874000 -2.0000 1.0000
0.7900 874000 -2.0000 1.0000
1.0000 874000 -2.0000 1.0000
1.2600 874000 -1.9800 0.9950
1.5800 874000 -1.9800 0.9950
2.0000 874000 -1.8600 0.9600
2.5100 874000 -1.1300 0.3250
3.1600 874000 -0.5700 0.0100
3.9800 874000 -0.7100 0.0450
5.0100 874000 -0.3800 0.1150
6.3100 874000 -0.2700 0.0150
7.9400 874000 -0.3400 0.0000
10.0000 874000 -0.2400 0.0250

0.1000 875000 -2.0000 1.0000
0.1300 875000 -2.0000 1.0000
0.1600 875000 -2.0000 1.0000
0.2000 875000 -2.0000 1.0000
0.2500 875000 -2.0000 1.0000
0.3200 875000 -2.0000 1.0000
0.4000 875000 -2.0000 1.0000
0.5000 875000 -2.0000 1.0000
0.6300 875000 -2.0000 1.0000
0.7900 875000 -2.0000 1.0000
1.0000 875000 -2.0000 1.0000
1.2600 875000 -1.9600 0.9900
1.5800 875000 -2.0000 1.0000
2.0000 875000 -1.6500 0.8750
2.5100 875000 -1.3400 0.5700
3.1600 875000 -0.8200 0.1050
3.9800 875000 -0.5200 0.1450
5.0100 875000 -0.3800 0.0950
6.3100 875000 -0.3500 0.0650
7.9400 875000 -0.1900 0.0600
10.0000 875000 -0.1700 0.0400

0.1000 876000 -2.0000 1.0000
0.1300 876000 -2.0000 1.0000
0.1600 876000 -2.0000 1.0000
0.2000 876000 -2.0000 1.0000
0.2500 876000 -2.0000 1.0000
0.3200 876000 -2.0000 1.0000
0.4000 876000 -2.0000 1.0000
0.5000 876000 -2.0000 1.0000
0.6300 876000 -2.0000 1.0000
0.7900 876000 -2.0000 1.0000
1.0000 876000 -2.0000 1.0000
1.2600 876000 -2.0000 1.0000
1.5800 876000 -1.9000 0.9750
2.0000 876000 -1.8500 0.9600
2.5100 876000 -1.1900 0.2900
3.1600 876000 -0.6800 0.1650
